SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;NON_P_DOCKED_DURATION;P_DOCKED_DURATION;DOCKED_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;SIZE_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H;CARGO
11032026_CPLEX_2SemDragagem2030;3705;23.0;295.0;12.75;0;0;0;7;9:28;4.08;5.33;1.42;10.83;2.58;0.58;3.17;3.68;20.66;27.5;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 2;7;20:20;7;22:10;8;1:05;8;21:45;9.0;1:40;9.0;3:25;4000
11032026_CPLEX_2SemDragagem2030;3706;43.0;339.0;14.0;0;0;0;7;9:28;10.5;7.0;1.0;18.5;38.58;0.33;38.92;3.89;23.63;66.5;;;;;;BTP;CGC;POST-PANAMAXII;BERÇO BTP 1;8;4:00;8;5:50;8;8:58;9;8:40;11.0;0:20;11.0;2:05;6000
11032026_CPLEX_2SemDragagem2030;3707;23.0;185.0;10.25;0;0;0;7;8:33;20.5;185.5;0.0;206.0;0.0;0.42;0.42;1.91;131.03;133.42;;;;;;BUNGE;GSA - I;HANDYMAX;BERÇO ARM 30;15;22:35;15;23:30;16;0:39;21;11:45;21.0;12:55;21.0;14:05;45000
11032026_CPLEX_2SemDragagem2030;3708;23.0;175.0;10.25;0;0;0;7;8:33;32.5;309.58;0.0;342.08;1.0;1.17;2.17;3.5;135.86;141.58;;;;;;BUNGE;GSA - I;HANDYSIZE;BERÇO ARM 30;21;14:40;21;15:35;21;18:20;27;10:15;27.0;13:10;27.0;14:20;35000
11032026_CPLEX_2SemDragagem2030;3709;23.0;195.0;0.0;0;0;0;7;11:35;150.83;140.58;0.0;291.42;0.0;0.5;0.5;1.83;39.48;41.83;;;;;;COPESUCAR;GSA - E;HANDYMAX;BERÇO ARM 20/21;19;15:00;19;16:25;19;17:29;21;9:00;21.0;10:15;21.0;11:15;45000
11032026_CPLEX_2SemDragagem2030;3710;23.0;225.0;0.0;0;0;0;7;13:42;215.0;121.33;0.08;336.42;0.17;0.42;0.58;1.9;58.85;61.33;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;21;14:10;21;15:35;21;16:44;24;3:35;24.0;4:55;24.0;5:55;70000
11032026_CPLEX_2SemDragagem2030;3711;23.0;185.0;10.25;0;0;0;7;11:31;18.0;25.83;0.0;43.83;0.0;0.08;0.08;2.37;13.38;15.83;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 3;9;7:25;9;9:00;9;10:37;10;0:00;10.0;0:50;10.0;2:00;1000
11032026_CPLEX_2SemDragagem2030;3712;23.0;185.0;10.25;0;0;0;7;12:35;40.42;21.17;0.0;61.58;0.0;0.92;0.92;2.11;13.38;16.42;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 3;10;2:10;10;3:45;10;5:06;10;18:30;10.0;20:10;10.0;21:20;1000
11032026_CPLEX_2SemDragagem2030;3713;36.0;225.0;0.0;0;0;0;7;12:33;23.5;158.75;0.0;182.25;0.0;0.17;0.17;2.61;36.9;39.75;;;;;;ELDORADO;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;15;2:50;15;4:05;15;5:56;16;18:55;16.0;19:50;16.0;20:40;55000
11032026_CPLEX_2SemDragagem2030;3714;23.0;175.0;0.0;0;0;0;7;10:29;29.5;89.75;0.0;119.25;0.0;0.0;0.0;2.25;27.04;29.33;;;;;;ELEVACOES;GSA - E;HANDYSIZE;BERÇO ARM 19;12;9:45;12;11:10;12;12:40;13;15:45;13.0;16:30;13.0;17:30;35000
11032026_CPLEX_2SemDragagem2030;3715;23.0;225.0;0.0;0;0;0;7;12:33;72.83;62.83;0.0;135.67;2.0;1.67;3.67;1.97;53.25;58.92;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;13;4:15;13;5:45;13;6:58;15;12:15;15.0;16:40;15.0;17:45;70000
11032026_CPLEX_2SemDragagem2030;3716;23.0;195.0;9.75;0;0;0;7;11:31;37.0;0.0;0.5;37.5;1.17;1.08;2.25;2.58;16.8;21.67;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.2;9;1:05;9;2:20;9;4:09;9;21:00;10.0;0:00;10.0;1:10;1000
11032026_CPLEX_2SemDragagem2030;3717;23.0;255.0;11.25;0;0;0;7;12:32;66.5;57.42;0.0;123.92;0.08;0.25;0.33;2.49;15.61;18.5;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;12;16:30;12;17:45;12;19:29;13;11:10;13.0;12:15;13.0;13:25;3000
11032026_CPLEX_2SemDragagem2030;3718;43.0;339.0;14.0;0;0;0;7;11:31;85.08;2.67;0.0;87.75;3.83;2.42;6.25;3.93;25.92;36.17;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 3;11;3:20;11;4:35;11;7:45;12;9:45;12.0;16:45;12.0;17:55;6000
11032026_CPLEX_2SemDragagem2030;3719;23.0;225.0;0.0;0;0;0;7;11:32;25.5;45.67;0.0;71.17;0.0;0.0;0.0;2.85;88.35;91.25;;;;;;TEAG;GSA - E;PANAMAX;BERÇO TEAG;10;10:45;10;11:55;10;14:01;14;6:25;14.0;7:10;14.0;7:55;70000
11032026_CPLEX_2SemDragagem2030;3720;23.0;175.0;10.75;0;0;0;7;13:38;6.17;46.92;0.0;53.08;0.0;0.17;0.17;7.72;50.86;58.75;;;;;;TERMAG;GSM - I;HANDYSIZE;BERÇO TERMAG;9;18:45;9;19:35;10;2:33;12;5:25;12.0;6:20;12.0;7:25;35000
11032026_CPLEX_2SemDragagem2030;3721;23.0;225.0;0.0;0;0;0;7;11:32;10.25;57.5;0.0;67.75;0.0;3.5;3.5;3.58;39.92;47.0;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;10;7:20;10;8:30;10;11:19;12;3:15;12.0;7:30;12.0;8:15;70000
11032026_CPLEX_2SemDragagem2030;3722;23.0;225.0;0.0;0;0;0;7;12:32;0.83;3.08;0.0;3.92;1.25;0.83;2.08;3.44;61.75;67.33;;;;;;TGRAO;GSA - E;PANAMAX;BERÇO OUT 2;7;16:30;7;17:50;7;20:31;10;10:20;10.0;13:10;10.0;14:05;70000
11032026_CPLEX_2SemDragagem2030;3723;23.0;225.0;0.0;0;0;0;7;12:33;26.08;85.92;0.0;112.0;0.0;1.33;1.33;4.77;62.19;68.33;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;12;4:35;12;7:05;12;11:06;15;1:20;15.0;3:25;15.0;5:20;70000
11032026_CPLEX_2SemDragagem2030;3724;23.0;225.0;10.25;0;0;0;7;12:32;18.58;60.33;0.0;78.92;1.92;0.75;2.67;3.17;104.45;110.33;;;;;;TIPLAM - GSM - I;GSM - I;PANAMAX;BERÇO TIPLAM 1;10;19:30;10;22:00;11;0:25;15;8:55;15.0;12:20;15.0;14:15;70000
11032026_CPLEX_2SemDragagem2030;3725;23.0;175.0;0.0;0;0;0;7;13:33;12.92;48.75;0.0;61.67;0.0;0.0;0.0;3.34;29.94;33.33;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 02;10;3:15;10;5:10;10;7:45;11;13:45;11.0;14:30;11.0;16:00;35000
11032026_CPLEX_2SemDragagem2030;3726;23.0;225.0;0.0;0;0;0;7;13:35;79.92;46.42;0.0;126.33;0.0;0.17;0.17;2.32;55.1;57.58;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;12;19:55;12;21:00;12;22:34;15;5:40;15.0;6:35;15.0;7:15;70000
11032026_CPLEX_2SemDragagem2030;3727;23.0;185.0;10.25;0;0;0;8;15:37;14.0;58.75;0.0;72.75;0.0;2.42;2.42;10.28;57.11;69.83;;;;;;STS;GL;MRMEDIUMRANGE;BERÇO AL 02;11;16:25;11;18:00;12;3:31;14;12:40;14.0;15:50;14.0;17:40;35000
11032026_CPLEX_2SemDragagem2030;3728;23.0;185.0;9.25;0;0;0;8;15:46;0.0;2.92;0.0;2.92;1.67;6.25;7.92;6.59;37.45;52.0;;;;;;ADONAI;GL;MRMEDIUMRANGE;BERÇO IB OE;8;18:45;8;20:10;9;2:00;10;15:30;11.0;0:10;11.0;1:50;35000
11032026_CPLEX_2SemDragagem2030;3729;23.0;175.0;10.25;0;0;0;8;9:35;79.67;381.67;0.0;461.33;0.0;0.0;0.0;3.43;135.86;139.33;;;;;;BUNGE;GSA - I;HANDYSIZE;BERÇO ARM 30;27;14:55;27;15:50;27;18:30;33;10:25;;;;;35000
11032026_CPLEX_2SemDragagem2030;3730;23.0;225.0;0.0;0;0;0;8;14:36;184.83;229.08;7.25;421.17;0.0;0.0;0.0;4.36;68.98;73.33;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;26;3:50;26;5:20;26;8:56;29;5:55;29.0;6:40;29.0;7:45;70000
11032026_CPLEX_2SemDragagem2030;3731;23.0;225.0;0.0;0;0;0;8;15:40;266.92;183.83;0.0;450.75;3.25;1.0;4.25;4.14;68.98;77.42;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 13/14;27;10:25;27;11:55;27;15:18;30;12:20;30.0;17:20;30.0;18:25;70000
11032026_CPLEX_2SemDragagem2030;3732;23.0;225.0;0.0;0;0;0;8;14:48;256.67;120.25;0.08;377.0;2.33;0.42;2.75;2.5;58.85;64.17;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;24;7:50;24;9:15;24;11:00;26;21:55;27.0;1:25;27.0;2:25;70000
11032026_CPLEX_2SemDragagem2030;3733;23.0;255.0;11.75;0;0;0;8;15:41;15.67;38.0;0.0;53.67;0.0;0.08;0.08;4.79;17.86;22.75;;;;;;DPW - CGC;CGC;PANAMAX;BERÇO DPW 3;10;21:25;10;23:00;11;3:02;11;20:55;11.0;21:45;11.0;22:55;3000
11032026_CPLEX_2SemDragagem2030;3734;23.0;295.0;13.25;0;0;0;8;15:41;14.92;36.25;0.0;51.17;0.0;0.92;0.92;1.87;21.93;24.75;;;;;;DPW - CGC;CGC;POST-PANAMAXI;BERÇO DPW 1;10;18:55;10;20:15;10;21:22;11;19:20;11.0;21:00;11.0;22:35;4000
11032026_CPLEX_2SemDragagem2030;3735;23.0;195.0;0.0;0;0;0;8;14:39;87.42;84.42;0.0;171.83;0.0;0.25;0.25;2.84;37.2;40.33;;;;;;ELEVACOES;GSA - E;HANDYMAX;BERÇO ARM 16/17;15;18:30;15;20:00;15;22:05;17;11:20;17.0;12:20;17.0;13:25;45000
11032026_CPLEX_2SemDragagem2030;3736;23.0;225.0;0.0;0;0;0;8;14:39;120.17;66.58;0.0;186.75;16.67;0.08;16.75;3.21;53.25;73.25;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;16;9:25;16;10:50;16;13:17;18;18:35;19.0;12:05;19.0;13:05;70000
11032026_CPLEX_2SemDragagem2030;3737;23.0;225.0;0.0;0;0;0;8;13:37;78.75;45.17;0.0;123.92;0.0;2.33;2.33;5.19;53.25;60.83;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 19;13;17:35;13;19:00;13;23:26;16;4:45;16.0;7:50;16.0;8:50;70000
11032026_CPLEX_2SemDragagem2030;3738;23.0;225.0;0.0;0;0;0;8;15:43;145.58;69.58;0.0;215.17;0.67;0.17;0.83;3.27;53.25;57.42;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;17;14:55;17;16:25;17;18:56;20;0:15;20.0;1:50;20.0;2:55;70000
11032026_CPLEX_2SemDragagem2030;3739;23.0;195.0;11.25;0;0;0;8;17:44;6.25;20.92;0.0;27.17;0.0;0.0;0.0;4.02;75.33;79.42;;;;;;HIDROVIAS;GSM - I;HANDYMAX;BERÇO ARM 22/23;9;20:55;9;22:00;10;1:16;13;4:40;13.0;5:25;13.0;6:45;45000
11032026_CPLEX_2SemDragagem2030;3740;23.0;185.0;10.25;0;0;0;8;13:37;34.33;4.67;0.0;39.0;0.0;3.17;3.17;3.67;16.8;23.67;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;10;4:40;10;5:55;10;8:50;11;1:40;11.0;5:35;11.0;6:45;1000
11032026_CPLEX_2SemDragagem2030;3741;23.0;295.0;12.75;0;0;0;8;13:37;41.42;54.25;0.0;95.67;0.0;0.33;0.33;3.18;21.3;24.83;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 2;12;13:20;12;14:35;12;17:00;13;14:20;13.0;15:25;13.0;16:35;4000
11032026_CPLEX_2SemDragagem2030;3742;23.0;225.0;0.0;0;0;0;8;13:35;140.08;203.17;0.0;343.25;0.0;0.0;0.0;3.26;111.09;114.42;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;22;20:50;22;21:55;23;0:25;27;15:35;27.0;16:20;27.0;17:00;70000
11032026_CPLEX_2SemDragagem2030;3743;23.0;195.0;9.25;0;0;1;8;12:38;7.83;31.92;0.0;39.75;0.0;1.08;1.08;4.4;20.97;26.5;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;10;4:25;10;5:45;10;9:24;11;6:25;11.0;8:15;11.0;9:30;1500
11032026_CPLEX_2SemDragagem2030;3744;23.0;195.0;9.25;0;0;1;8;13:40;11.33;57.42;0.0;68.75;1.25;3.67;4.92;0.86;20.97;26.75;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;11;10:25;11;11:45;11;11:51;12;8:50;12.0;14:30;12.0;15:45;1500
11032026_CPLEX_2SemDragagem2030;3745;23.0;225.0;0.0;0;0;0;8;16:46;82.67;111.5;0.0;194.17;15.67;0.0;15.67;9.14;62.19;87.0;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;16;19:00;16;21:30;17;5:53;19;20:05;20.0;12:30;20.0;14:25;70000
11032026_CPLEX_2SemDragagem2030;3746;23.0;225.0;0.0;0;0;0;8;15:43;28.58;96.0;0.0;124.58;0.08;0.0;0.08;3.88;62.19;66.17;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 3;13;20:20;13;22:50;14;1:57;16;16:10;16.0;17:00;16.0;18:55;70000
11032026_CPLEX_2SemDragagem2030;3747;38.0;250.0;0.0;0;0;0;8;16:43;57.08;99.58;0.0;156.67;0.0;0.0;0.0;5.25;73.55;78.83;;;;;;TIPLAM - GSA - E;GSA - E;POST-PANAMAX;BERÇO TIPLAM 2;15;5:25;15;7:55;15;12:25;18;14:00;18.0;14:45;18.0;16:40;85000
11032026_CPLEX_2SemDragagem2030;3748;23.0;175.0;9.75;0;0;0;8;16:47;17.75;17.58;0.0;35.33;0.0;0.0;0.0;5.69;90.66;96.42;;;;;;USIMINAS;CGNC;HANDYSIZE;BERÇO USIMINAS 3;10;4:10;10;6:10;10;11:06;14;5:50;14.0;6:35;14.0;8:50;35000
11032026_CPLEX_2SemDragagem2030;3749;36.0;225.0;0.0;0;0;0;9;16:46;1.08;2.5;0.0;3.58;0.0;0.25;0.25;1.87;99.0;101.17;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 1;9;20:25;9;22:35;9;23:42;14;2:45;14.0;3:45;14.0;5:30;55000
11032026_CPLEX_2SemDragagem2030;3750;23.0;175.0;10.75;0;0;0;9;16:46;0.25;2.33;0.0;2.58;1.67;8.33;10.0;1.27;64.43;75.75;;;;;;AGEO_TERMINAIS;GL;MRMEDIUMRANGE;BERÇO Ageo I;9;19:25;9;20:50;9;21:21;12;13:50;13.0;0:35;13.0;2:15;35000
11032026_CPLEX_2SemDragagem2030;3751;23.0;275.0;13.75;0;0;0;9;17:48;0.0;0.0;0.67;0.67;0.08;1.33;1.42;3.3;14.7;19.42;;;;;;BTP;CGC;PANAMAX;BERÇO BTP 3;9;18:30;9;20:20;9;22:53;10;13:35;10.0;15:45;10.0;17:30;3000
11032026_CPLEX_2SemDragagem2030;3752;23.0;295.0;14.25;0;0;0;9;17:49;14.58;5.67;0.33;20.58;0.67;2.25;2.92;2.05;20.66;25.67;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 3;10;14:25;10;16:15;10;17:33;11;14:15;11.0;17:55;11.0;19:40;4000
11032026_CPLEX_2SemDragagem2030;3753;23.0;295.0;14.25;0;0;0;9;18:51;0.17;0.0;0.08;0.25;2.58;0.58;3.17;4.07;20.66;27.92;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 2;9;19:10;9;21:00;10;0:19;10;21:00;11.0;0:55;11.0;2:40;4000
11032026_CPLEX_2SemDragagem2030;3754;43.0;339.0;14.0;0;0;0;9;17:48;30.83;2.42;0.0;33.25;0.0;0.0;0.0;2.45;23.63;26.08;;;;;;BTP;CGC;POST-PANAMAXII;BERÇO BTP 2;11;3:05;11;4:55;11;6:37;12;6:15;12.0;7:00;12.0;8:45;6000
11032026_CPLEX_2SemDragagem2030;3755;23.0;205.0;0.0;0;0;0;9;16:50;24.75;177.67;0.0;202.42;0.92;0.42;1.33;1.03;77.19;79.58;;;;;;CITROSUCO;GL;MRMEDIUMRANGE;BERÇO ARM 29;18;3:15;18;4:35;18;4:51;21;10:05;21.0;12:10;21.0;13:05;35000
11032026_CPLEX_2SemDragagem2030;3756;23.0;225.0;0.0;0;0;0;9;17:56;312.0;104.83;0.08;416.92;0.0;0.0;0.0;4.34;58.85;63.25;;;;;;COPESUCAR;GSA - E;PANAMAX;BERÇO ARM 20/21;27;2:55;27;4:20;27;7:55;29;18:50;29.0;19:35;29.0;20:35;70000
11032026_CPLEX_2SemDragagem2030;3757;23.0;205.0;11.25;0;0;0;9;19:53;8.25;29.92;0.0;38.17;0.0;3.0;3.0;2.17;13.38;18.58;;;;;;DPW - CGC;CGC;FULLYCELLULAR;BERÇO DPW 2;11;10:05;11;11:45;11;13:10;12;2:35;12.0;6:20;12.0;7:55;1000
11032026_CPLEX_2SemDragagem2030;3758;36.0;225.0;0.0;0;0;0;9;19:52;0.67;0.08;0.0;0.75;0.0;3.33;3.33;3.07;64.0;70.42;;;;;;DPW - CGNC;CGNC;NAVIOCARGAGERAL;BERÇO DPW 4;9;20:40;9;22:15;10;0:34;12;16:35;12.0;20:40;12.0;21:50;55000
11032026_CPLEX_2SemDragagem2030;3759;36.0;225.0;0.0;0;0;0;9;21:51;18.33;148.5;0.0;166.83;20.33;0.0;20.33;4.75;36.9;62.0;;;;;;ELDORADO;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;16;20:45;16;22:00;17;2:00;18;14:55;19.0;12:00;19.0;12:50;55000
11032026_CPLEX_2SemDragagem2030;3760;23.0;225.0;0.0;0;0;0;9;18:54;132.58;115.5;0.0;248.08;0.0;0.0;0.0;6.75;53.25;60.0;;;;;;ELEVACOES;GSA - E;PANAMAX;BERÇO ARM 16/17;20;3:00;20;4:30;20;10:30;22;15:45;22.0;16:30;22.0;17:35;70000
11032026_CPLEX_2SemDragagem2030;3761;23.0;175.0;10.75;0;0;0;9;17:46;9.67;76.33;0.0;86.0;1.33;2.17;3.5;1.3;59.83;64.67;;;;;;HIDROVIAS;GSM - I;HANDYSIZE;BERÇO ARM 22/23;13;7:50;13;8:55;13;9:28;15;21:20;16.0;1:35;16.0;2:55;35000
11032026_CPLEX_2SemDragagem2030;3762;43.0;339.0;14.0;0;0;0;9;17:47;64.75;28.58;0.0;93.33;5.17;8.83;14.0;2.33;25.92;42.25;;;;;;SANTOSBR;CGC;POST-PANAMAXII;BERÇO TECON 2;13;15:10;13;16:25;13;17:59;14;19:55;15.0;10:40;15.0;11:50;6000
11032026_CPLEX_2SemDragagem2030;3763;23.0;225.0;0.0;0;0;0;9;15:41;37.83;87.0;0.0;124.83;5.83;0.42;6.25;1.88;78.07;86.25;;;;;;TEG;GSA - E;PANAMAX;BERÇO TEG;14;20:35;14;21:45;14;22:52;18;5:00;18.0;12:00;18.0;12:45;70000
11032026_CPLEX_2SemDragagem2030;3764;23.0;225.0;14.25;0;0;0;9;17:51;87.58;97.42;0.0;185.0;0.0;2.5;2.5;2.86;111.09;116.5;;;;;;TERMAG;GSM - I;PANAMAX;BERÇO TERMAG;17;10:55;17;11:45;17;13:51;22;5:00;22.0;8:15;22.0;9:20;70000
11032026_CPLEX_2SemDragagem2030;3766;23.0;225.0;0.0;0;0;0;9;14:43;219.42;215.75;0.0;435.17;0.0;0.0;0.0;2.2;111.09;113.33;;;;;;TES;GSA - E;PANAMAX;BERÇO ARM 38;27;17:55;27;19:00;27;20:27;32;11:35;;;;;70000
11032026_CPLEX_2SemDragagem2030;3767;23.0;225.0;0.0;0;0;0;9;18:53;104.58;109.25;0.0;213.83;0.0;3.33;3.33;3.6;62.19;69.17;;;;;;TIPLAM - GSA - E;GSA - E;PANAMAX;BERÇO TIPLAM 2;18;16:45;18;19:15;18;22:06;21;12:20;21.0;16:25;21.0;18:20;70000
11032026_CPLEX_2SemDragagem2030;3768;23.0;185.0;0.0;0;0;0;9;20:53;8.5;33.83;0.0;42.33;0.0;3.67;3.67;3.17;29.94;36.83;;;;;;TRANSPETRO;GL;MRMEDIUMRANGE;BERÇO AL 01;11;15:15;11;17:10;11;19:35;13;1:35;13.0;6:00;13.0;7:30;35000
11032026_CPLEX_2SemDragagem2030;3769;23.0;185.0;11.25;0;0;0;9;18:53;1.25;2.0;0.0;3.25;0.0;1.5;1.5;0.75;62.88;65.17;;;;;;VOPAK;GL;MRMEDIUMRANGE;BERÇO AL 03;9;22:10;9;23:45;9;23:45;12;14:40;12.0;16:55;12.0;18:45;35000
11032026_CPLEX_2SemDragagem2030;3770;23.0;225.0;0.0;0;0;0;9;17:51;57.17;76.25;0.0;133.42;0.0;0.33;0.33;2.85;55.1;58.33;;;;;;XXXIX;GSA - E;PANAMAX;BERÇO ARM 37;15;7:20;15;8:25;15;10:31;17;17:40;17.0;18:45;17.0;19:25;70000
11032026_CPLEX_2SemDragagem2030;3771;18.0;85.34;5.5;0;0;0;9;0:50;0.25;0.25;0.0;0.5;0.0;1.58;1.58;1.42;23.67;26.67;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 2;9;1:20;9;2:15;9;2:55;10;2:35;10.0;4:55;10.0;5:25;0
11032026_CPLEX_2SemDragagem2030;3772;20.0;92.95;6.0;0;0;0;9;4:50;0.0;0.08;0.0;0.08;0.0;1.42;1.42;0.92;23.67;26.0;;;;;;SAIPEM;CGNC;HANDYSIZE;BERÇO SAIPEM 1;9;4:55;9;5:50;9;6:00;10;5:40;10.0;7:50;10.0;8:20;0
11032026_CPLEX_2SemDragagem2030;3773;36.0;225.0;0.0;0;0;0;10;18:54;0.0;0.83;0.0;0.83;0.0;0.08;0.08;6.51;99.0;105.67;;;;;;ARAUCO;CGNC;NAVIOCARGAGERAL;BERÇO ARAUCO 2;10;19:45;10;21:55;11;3:40;15;6:45;15.0;7:35;15.0;9:20;55000
11032026_CPLEX_2SemDragagem2030;3774;23.0;225.0;0.0;0;0;0;10;22:58;2.33;2.58;0.0;4.92;1.5;0.0;1.5;4.38;51.12;57.0;;;;;;ADM;GSA - E;PANAMAX;BERÇO ARM 39;11;3:55;11;5:00;11;8:37;13;11:45;13.0;14:00;13.0;14:40;70000
11032026_CPLEX_2SemDragagem2030;3775;23.0;295.0;14.25;0;0;0;10;21:57;2.33;4.25;0.0;6.58;5.33;0.0;5.33;5.99;20.66;32.0;;;;;;BTP;CGC;POST-PANAMAXI;BERÇO BTP 1;11;4:35;11;6:25;11;11:39;12;8:20;12.0;14:25;12.0;16:10;4000
11032026_CPLEX_2SemDragagem2030;3776;23.0;225.0;0.0;0;0;0;10;20:56;301.17;142.83;0.0;444.0;0.0;0.0;0.0;3.27;68.98;72.25;;;;;;COFCO;GSA - E;PANAMAX;BERÇO ARM 12A;29;9:00;29;10:30;29;13:01;32;10:00;;;;;70000
11032026_CPLEX_2SemDragagem2030;3778;36.0;225.0;0.0;0;0;0;10;22:06;22.5;186.58;0.0;209.08;6.42;0.0;6.42;0.85;36.9;44.17;;;;;;ELDORADO;CGNC;NAVIOCARGAGERAL;BERÇO ARM 31;19;15:15;19;16:30;19;16:36;21;5:30;21.0;12:40;21.0;13:30;55000
11032026_CPLEX_2SemDragagem2030;3779;23.0;215.0;0.0;0;0;0;10;16:52;29.92;231.58;0.0;261.5;0.92;1.0;1.92;0.9;137.91;140.75;;;;;;NST - GL;GL;MRMEDIUMRANGE;BERÇO ARM 29;21;14:25;21;15:45;21;15:54;27;9:50;27.0;12:30;27.0;13:25;35000
11032026_CPLEX_2SemDragagem2030;3780;23.0;205.0;11.75;0;0;0;10;22:59;1.0;3.58;1.25;5.83;0.0;4.0;4.0;3.61;16.8;24.42;;;;;;SANTOSBR;CGC;FULLYCELLULAR;BERÇO TECON 1.1;11;4:50;11;6:05;11;8:56;12;1:45;12.0;6:30;12.0;7:40;1000
11032026_CPLEX_2SemDragagem2030;3781;23.0;275.0;13.25;0;0;0;10;22:59;28.75;32.25;0.0;61.0;1.17;0.25;1.42;5.7;15.61;22.75;;;;;;SANTOSBR;CGC;PANAMAX;BERÇO TECON 3;13;12:00;13;13:15;13;18:12;14;9:50;14.0;12:00;14.0;13:10;3000
11032026_CPLEX_2SemDragagem2030;3782;23.0;295.0;13.75;0;0;0;10;22:59;57.83;35.17;0.0;93.0;0.0;0.0;0.0;2.19;21.3;23.5;;;;;;SANTOSBR;CGC;POST-PANAMAXI;BERÇO TECON 3;14;20:00;14;21:15;14;22:41;15;20:00;15.0;20:45;15.0;21:55;4000
11032026_CPLEX_2SemDragagem2030;3783;23.0;225.0;0.0;0;0;0;10;18:54;25.08;62.5;0.0;87.58;2.92;0.0;2.92;3.86;88.35;95.17;;;;;;TEAG;GSA - E;PANAMAX;BERÇO TEAG;14;10:30;14;11:40;14;14:46;18;7:10;18.0;10:50;18.0;11:35;70000
11032026_CPLEX_2SemDragagem2030;3785;23.0;195.0;9.75;0;0;1;10;20:58;5.33;41.25;0.0;46.58;0.0;0.92;0.92;2.44;20.97;24.33;;;;;;TEV;RORO;CARGARO-RO;BERÇO TEV;12;19:35;12;20:55;12;22:36;13;19:35;13.0;21:15;13.0;22:30;1500
11032026_CPLEX_2SemDragagem2030;3786;23.0;225.0;0.0;0;0;0;10;23:51;2.42;31.67;0.0;34.08;0.0;0.25;0.25;4.03;39.92;44.25;;;;;;TGG;GSA - E;PANAMAX;BERÇO TGG;12;10:00;12;11:10;12;14:26;14;6:25;14.0;7:25;14.0;8:10;70000
11032026_CPLEX_2SemDragagem2030;3787;23.0;175.0;10.25;0;0;0;10;19:55;8.0;38.92;0.0;46.92;0.0;1.33;1.33;4.86;72.19;78.42;;;;;;TIPLAM - GSM - I;GSM - I;HANDYSIZE;BERÇO TIPLAM 4;12;18:50;12;20:50;13;0:56;16;1:10;16.0;3:15;16.0;5:40;35000
