VESSEL_BEAM;VESSEL_LOA;VESSEL_DRAFT;VESSEL_EXIT_DRAFT;DIRECTION;ARRIVAL_HOUR;ARRIVAL_MINUTE;ARRIVAL_WEEKDAY;ARRIVAL_WEEKDAY_NUM;ARRIVAL_DAY;DANGEROUS_FLAG;PASSENGER_FLAG;RORO_FLAG;TONNAGE;SERVICE_DURATION;WAIT_FOR_SERVICE;WAIT_FOR_UNDOCK;ARRIVAL_MONTH;ARRIVAL_MONTH_NUM;TERMINAL;TERMINAL_ID;VESSEL_SIZE_CATEGORY;VESSEL_MARKET_CATEGORY;ARRIVAL_ID;DEMAND_SCENARIO
26.0;170.0;7.5;7.2;2.0;22;20;;1;22;False;False;False;;46.25;0;;;4;Outros - Píer da Alamoa;30;;GL;1840;D016
28.0;172.04;7.7;6.8;2.0;23;0;;1;22;False;False;False;;15.9;2.25;;;4;BTP;9;;CGC;1841;D016
40.0;272.05;10.0;8.9;2.0;23;30;;1;22;False;False;False;;18.22;1.02;;;4;TUP - DPW - CGC;51;;CGC;1842;D016
48.0;299.18;10.7;9.8;2.0;23;38;;1;22;False;False;False;;9.45;1.77;;;4;Santos Brasil;32;;CGC;1843;D016
32.3;229.0;6.96;13.21;1.0;23;42;;1;22;False;False;False;;40.67;2.8;;;4;Terminal ADM do Brasil;39;;GSA - E;1844;D016
32.31;229.0;7.32;13.28;1.0;1;8;;2;23;False;False;False;;81.5;2.42;;;4;T-Grão;46;;GSA - E;1845;D016
43.0;270.9;11.5;13.7;2.0;1;12;;2;23;False;False;False;;25.27;7.23;;;4;Santos Brasil;32;;CGNC;1846;D016
28.0;179.9;10.4;5.68;2.0;1;53;;2;23;False;False;False;;148.67;7.08;;;4;Bracell;8;;GSA - I;1847;D016
32.0;194.87;9.5;9.95;2.0;5;0;;2;23;False;False;False;;16.08;2.35;;;4;Santos Brasil;32;;CGC;1848;D016
32.0;225.0;9.3;13.9;1.0;6;48;;2;23;False;False;False;;46.18;2.78;;;4;TUP - DPW - CGNC;52;;CGNC;1849;D016
32.0;179.9;7.3;9.1;1.0;8;24;;2;23;False;False;False;;21.5;1.25;;;4;Transpetro;47;;GL;1850;D016
48.0;299.98;11.7;13.4;1.0;8;48;;2;23;False;False;False;;15.18;2.1;;;4;BTP;9;;CGC;1851;D016
28.0;179.02;6.3;6.13;2.0;12;0;;2;23;False;False;False;;82.67;0;;;4;Outros - Cais do Macuco;25;;GSM - I;1852;D016
32.0;201.8;9.58;10.6;1.0;12;36;;2;23;False;False;False;;59.08;2.08;;;4;Outros - Libra Terminais;29;;CGNC;1853;D016
28.0;175.1;8.5;8.0;1.0;13;0;;2;23;False;False;False;;14.48;2.55;;;4;BTP;9;;CGC;1854;D016
24.0;189.98;10.45;7.67;2.0;13;0;;2;23;False;False;False;;150.0;0;;;4;Outros - Cais do Saboó;28;;GSM - I;1855;D016
26.0;158.83;7.1;10.85;1.0;13;30;;2;23;False;False;False;;76.53;0.42;;;4;Ageo Terminais ;2;;GL;1856;D016
30.08;179.9;10.02;6.61;2.0;14;0;;2;23;False;False;False;;281.15;0.57;;;4;Bracell;8;;GSA - I;1857;D016
30.0;179.93;9.5;7.63;2.0;15;0;;2;23;False;False;False;;60.83;0.92;;;4;Outros - Cais do Saboó;28;;GL;1858;D016
32.0;189.99;8.71;6.44;2.0;16;54;;2;23;False;False;False;;133.83;3.5;;;4;TUP - Usiminas;58;;CGNC;1859;D016
32.0;229.0;7.3;13.1;1.0;17;18;;2;23;False;False;False;;43.25;3.02;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1860;D016
38.0;255.4;13.18;11.8;2.0;17;36;;2;23;False;False;False;;27.17;1.82;;;4;TUP - DPW - CGC;51;;CGC;1861;D016
32.0;183.2;11.4;9.2;2.0;17;48;;2;23;False;False;False;;118.75;0;;;4;Outros - Píer da Alamoa;30;;GL;1862;D016
33.0;229.0;8.7;13.53;1.0;18;0;;2;23;False;False;False;;81.43;3.02;;;4;TUP - Cutrale - GSA - E;50;;GSA - E;1863;D016
32.0;199.9;10.77;11.5;1.0;19;18;;2;23;False;False;False;;83.1;2.67;;;4;TUP - DPW - CGNC;52;;CGNC;1864;D016
37.0;255.0;9.7;9.6;2.0;20;36;;2;23;False;False;False;;7.25;2.15;;;4;TUP - DPW - CGC;51;;CGC;1865;D016
32.0;189.94;8.11;6.54;2.0;21;1;;2;23;False;False;False;;102.63;31.52;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1866;D016
25.0;182.47;8.8;9.0;1.0;23;30;;2;23;False;False;False;;26.13;2.78;;;4;Santos Brasil;32;;CGC;1867;D016
37.0;210.0;7.73;12.05;1.0;3;0;;3;24;False;False;False;;46.53;0;;;4;Autoridade - Ponta;6;;GSA - E;1868;D016
32.0;180.0;7.9;8.7;1.0;7;0;;3;24;False;False;True;;30.0;3.83;;;4;TEV;45;;CGNC;1869;D016
33.0;189.94;8.95;6.83;2.0;9;0;;3;24;False;False;False;;116.5;9.0;;;4;Bracell;8;;GSA - I;1870;D016
18.0;85.34;4.6;4.9;1.0;9;5;;3;24;False;False;False;;40.5;0.08;;;4;TUP - Saipem;53;;CGNC;1871;D016
27.7;174.38;8.1;6.5;2.0;9;36;;3;24;False;False;False;;27.25;0;;;4;Outros - Píer da Alamoa;30;;GL;1872;D016
36.0;236.3;8.3;8.3;1.0;10;30;;3;24;False;False;False;;37.87;1.77;;;4;Autoridade - Saboo;7;;CGC;1873;D016
45.0;299.9;10.95;13.75;1.0;10;54;;3;24;False;False;False;;19.63;2.17;;;4;BTP;9;;CGC;1874;D016
30.0;222.14;9.2;8.7;2.0;12;0;;3;24;False;False;False;;11.98;3.52;;;4;Santos Brasil;32;;CGC;1875;D016
32.0;228.97;7.2;13.16;1.0;13;0;;3;24;False;False;False;;84.63;3.28;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1876;D016
18.0;116.82;5.2;5.9;1.0;15;15;;3;24;False;False;False;;21.95;0.5;;;4;Ageo Terminais ;2;;GL;1877;D016
32.3;229.0;7.49;13.13;1.0;16;0;;3;24;False;False;False;;58.03;2.67;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1878;D016
32.0;199.99;8.33;9.12;1.0;17;50;;3;24;False;False;True;;41.0;1.08;;;4;TEV;45;;CGNC;1879;D016
32.0;228.99;7.3;13.36;1.0;23;24;;3;24;False;False;False;;55.87;1.83;;;4;Autoridade - Out;5;;GSA - E;1880;D016
32.0;229.0;7.0;13.28;1.0;0;1;;4;25;False;False;False;;88.67;3.13;;;4;Terminal ADM do Brasil;39;;GSA - E;1881;D016
32.0;183.06;7.15;7.5;2.0;0;6;;4;25;False;False;False;;15.25;14.42;;;4;Adonai Química;1;;GL;1882;D016
48.0;299.9;13.15;11.3;2.0;0;24;;4;25;False;False;False;;15.97;1.72;;;4;Santos Brasil;32;;CGC;1883;D016
33.0;201.8;11.1;12.6;1.0;1;18;;4;25;False;False;False;;34.82;0.08;;;4;Outros - Cais do Macuco;25;;CGNC;1884;D016
32.0;199.0;8.8;10.0;1.0;1;30;;4;25;False;False;True;;17.0;1.2;;;4;TEV;45;;CGNC;1885;D016
40.0;182.9;7.5;12.2;1.0;2;18;;4;25;False;False;False;;56.9;1.25;;;4;Transpetro;47;;GL;1886;D016
32.0;183.0;12.2;9.4;2.0;6;0;;4;25;False;False;False;;58.8;0.9;;;4;Ageo Terminais ;2;;GL;1887;D016
32.31;228.99;12.2;9.4;1.0;6;42;;4;25;False;False;False;;32.17;1.5;;;4;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;1888;D016
38.0;229.2;8.0;14.1;1.0;8;0;;4;25;False;False;False;;50.58;0.92;;;4;T-Grão;46;;GSA - E;1889;D016
24.0;145.0;8.8;8.9;2.0;8;0;;4;25;False;False;False;;15.92;7.38;;;4;Adonai Química;1;;GL;1890;D016
15.87;132.2;4.2;4.4;1.0;8;0;;4;25;False;False;False;;0.02;5.5;;;4;Autoridade - Saboo;7;;CGNC;1891;D016
37.0;228.0;10.4;10.4;1.0;8;47;;4;25;False;False;False;;22.48;1.4;;;4;TUP - DPW - CGC;51;;CGC;1892;D016
32.0;201.8;7.5;13.3;1.0;10;6;;4;25;False;False;False;;117.68;2.42;;;4;Outros - Cais do Macuco;25;;CGNC;1893;D016
32.0;228.99;7.5;7.2;2.0;11;24;;4;25;False;False;False;;45.33;6.28;;;4;Outros - Cais do Outeirinhos;26;;GSM - I;1894;D016
32.0;228.99;10.18;7.15;2.0;11;24;;4;25;False;False;False;;79.32;3.47;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1895;D016
21.0;139.95;7.5;7.2;2.0;18;46;;4;25;False;False;False;;47.25;1.42;;;4;Ageo Terminais ;2;;GL;1896;D016
32.0;228.99;9.55;12.84;1.0;19;12;;4;25;False;False;False;;14.83;2.82;;;4;Terminal ADM do Brasil;39;;GSA - E;1897;D016
32.0;263.23;11.0;11.9;1.0;23;0;;4;25;False;False;False;;8.02;1.95;;;4;TUP - DPW - CGC;51;;CGC;1898;D016
32.0;183.1;9.7;7.85;1.0;0;1;;5;26;False;False;False;;40.83;0.42;;;4;Ageo Terminais ;2;;GL;1899;D016
37.0;228.0;10.0;10.4;1.0;2;26;;5;26;False;False;False;;13.67;1.7;;;4;BTP;9;;CGNC;1900;D016
48.0;330.0;14.3;12.0;2.0;2;32;;5;26;False;False;False;;11.15;2.23;;;4;Santos Brasil;32;;CGC;1901;D016
48.0;299.9;13.4;11.1;2.0;6;30;;5;26;False;False;False;;22.2;1.85;;;4;Outros - Cais da Santos Brasil;24;;CGC;1902;D016
48.0;333.2;12.6;11.05;2.0;12;0;;5;26;False;False;False;;20.03;2.08;;;4;BTP;9;;CGC;1903;D016
32.0;199.97;8.5;9.3;1.0;13;24;;5;26;False;False;True;;18.4;0.95;;;4;TEV;45;;RORO ;1904;D016
30.0;179.97;9.1;6.35;2.0;13;30;;5;26;False;False;False;;150.25;0;;;4;Outros - Cais do Macuco;25;;GSM - I;1905;D016
32.31;199.95;7.0;12.91;1.0;14;12;;5;26;False;False;False;;58.22;0;;;4;Autoridade - Ponta;6;;GSA - E;1906;D016
45.0;299.9;11.6;14.1;2.0;14;30;;5;26;False;False;False;;24.88;1.58;;;4;BTP;9;;CGC;1907;D016
40.0;272.05;12.0;13.5;2.0;19;35;;5;26;False;False;False;;12.23;2.45;;;4;BTP;9;;CGC;1908;D016
32.0;294.03;10.1;12.2;2.0;22;45;;5;26;False;False;False;;16.08;11.13;;;4;Santos Brasil;32;;CGC;1909;D016
32.0;199.98;9.4;13.32;1.0;0;1;;6;27;False;False;False;;23.25;4.77;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1910;D016
32.0;199.98;6.05;9.4;1.0;0;1;;6;27;False;False;False;;17.83;3.92;;;4;T-Grão;46;;GSA - E;1911;D016
42.0;322.97;12.6;14.5;2.0;3;24;;6;27;False;False;False;;17.8;2.23;;;4;BTP;9;;CGC;1912;D016
32.0;183.06;7.3;10.4;1.0;4;30;;6;27;False;False;False;;19.2;1.05;;;4;Transpetro;47;;GL;1913;D016
48.43;333.95;14.3;11.45;2.0;6;42;;6;27;False;False;False;;21.43;1.6;;;4;TUP - DPW - CGC;51;;CGC;1914;D016
32.0;189.97;6.33;12.03;1.0;7;0;;6;27;False;False;False;;51.4;0;;;4;Autoridade - Out;5;;GSA - E;1915;D016
32.0;183.0;8.5;8.5;2.0;8;30;;6;27;False;False;False;;34.92;0;;;4;Outros - Píer da Alamoa;30;;GL;1916;D016
35.0;223.98;8.8;8.5;2.0;11;17;;6;27;False;False;False;;7.82;7.17;;;4;Santos Brasil;32;;CGC;1917;D016
36.0;209.99;8.2;10.0;1.0;12;0;;6;27;False;False;False;;23.92;4.17;;;4;Autoridade - Macuco;4;;CGNC;1918;D016
32.0;229.0;7.37;7.88;1.0;15;42;;6;27;False;False;False;;20.25;3.1;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1919;D016
37.0;228.0;10.1;11.0;2.0;16;0;;6;27;False;False;False;;19.93;8.05;;;4;Santos Brasil;32;;CGC;1920;D016
40.0;305.6;11.4;10.0;2.0;18;0;;6;27;False;False;False;;15.45;2.3;;;4;TUP - DPW - CGC;51;;CGC;1921;D016
48.0;330.0;12.6;14.5;1.0;18;30;;6;27;False;False;False;;34.28;2.4;;;4;BTP;9;;CGC;1922;D016
35.0;199.91;9.1;8.6;2.0;19;0;;6;27;False;False;False;;11.85;1.28;;;4;Santos Brasil;32;;CGC;1923;D016
32.0;228.99;7.3;13.53;1.0;19;48;;6;27;False;False;False;;75.12;0.87;;;4;TUP - Cutrale - GSA - E;50;;GSA - E;1924;D016
32.31;199.9;7.73;12.85;1.0;22;30;;6;27;False;False;False;;75.83;2.4;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1925;D016
26.0;170.0;7.6;8.2;1.0;22;52;;6;27;False;False;False;;48.5;0.58;;;4;Ageo Terminais ;2;;GL;1926;D016
32.0;198.0;7.5;7.2;2.0;2;12;;0;28;False;False;False;;45.93;3.0;;;4;Outros - Cais do Outeirinhos;26;;GSM - I;1927;D016
43.0;324.85;7.5;7.2;1.0;3;1;;0;28;False;False;False;;20.4;1.65;;;4;BTP;9;;CGC;1928;D016
32.0;183.0;10.4;9.9;2.0;4;54;;0;28;False;False;False;;34.67;0;;;4;Ageo Terminais ;2;;GL;1929;D016
9.0;210.54;8.1;7.9;2.0;5;0;;0;28;False;False;False;;9.68;2.5;;;4;Santos Brasil;32;;CGC;1930;D016
25.0;156.53;10.0;9.1;2.0;5;18;;0;28;False;False;False;;79.67;0;;;4;Adonai Química;1;;GL;1931;D016
36.0;236.3;8.3;8.4;1.0;6;13;;0;28;False;False;True;;8.67;0.95;;;4;TEV;45;;CGNC;1932;D016
48.0;299.98;10.9;13.1;1.0;6;20;;0;28;False;False;False;;19.68;2.62;;;4;BTP;9;;CGC;1933;D016
38.0;255.17;10.2;13.0;2.0;7;30;;0;28;False;False;False;;17.83;1.92;;;4;BTP;9;;CGC;1934;D016
43.0;254.95;8.8;13.0;1.0;7;30;;0;28;False;False;False;;104.18;0;;;4;Outros - Cais da Ponta da Praia;23;;GSA - E;1935;D016
32.0;229.0;7.56;13.33;1.0;10;0;;0;28;False;False;False;;35.08;1.58;;;4;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;1936;D016
36.0;209.99;10.0;13.5;1.0;10;30;;0;28;False;False;False;;101.22;1.78;;;4;TUP - DPW - CGNC;52;;CGNC;1937;D016
32.25;208.78;8.25;12.1;1.0;12;0;;0;28;False;False;False;;38.18;1.88;;;4;TUP - DPW - CGNC;52;;CGNC;1938;D016
48.0;330.0;14.4;12.2;2.0;12;0;;0;28;False;False;False;;18.93;1.52;;;4;BTP;9;;CGC;1939;D016
32.0;199.86;7.2;12.83;1.0;13;0;;0;28;False;False;False;;59.5;0.5;;;4;Terminal Exportador do Guarujá (TEG);42;;GSA - E;1940;D016
32.0;261.09;9.5;10.0;2.0;16;0;;0;28;False;False;False;;4.77;6.02;;;4;Santos Brasil;32;;CGC;1941;D016
32.23;183.05;8.0;8.0;2.0;17;45;;0;28;False;False;False;;46.33;0;;;4;Ageo Terminais ;2;;GL;1942;D016
30.0;179.97;9.7;6.2;2.0;20;0;;0;28;False;False;False;;102.52;4.47;;;4;TUP - Usiminas;58;;CGNC;1943;D016
32.0;229.0;9.1;13.26;1.0;22;0;;0;28;False;False;False;;62.42;2.58;;;4;T-Grão;46;;GSA - E;1944;D016
28.0;172.0;8.0;7.8;2.0;22;12;;0;28;False;False;False;;7.35;3.53;;;4;BTP;9;;CGC;1945;D016
45.0;299.9;12.7;14.4;3.0;23;0;;0;28;False;False;False;;31.97;2.05;;;4;TUP - DPW - CGC;51;;CGC;1946;D016
27.0;172.07;7.8;7.8;2.0;0;18;;1;29;False;False;False;;15.33;3.68;;;4;Outros - Cais da Ecoporto;21;;CGC;1947;D016
30.0;179.9;9.85;7.2;2.0;0;30;;1;29;False;False;False;;119.67;2.77;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1948;D016
32.0;199.97;8.3;9.4;1.0;1;30;;1;29;False;False;True;;32.0;0.92;;;4;TEV;45;;CGNC;1949;D016
51.0;335.9;13.3;11.1;2.0;6;0;;1;29;False;False;False;;15.08;1.85;;;4;Santos Brasil;32;;CGC;1950;D016
24.23;145.26;8.2;10.1;1.0;6;15;;1;29;False;False;False;;44.92;0;;;4;Stolthaven;33;;GL;1951;D016
32.0;228.99;7.1;13.22;1.0;7;0;;1;29;False;False;False;;32.03;2.6;;;4;Terminal ADM do Brasil;39;;GSA - E;1952;D016
32.0;199.98;8.0;8.7;1.0;7;30;;1;29;False;False;True;;7.0;0.67;;;4;TEV;45;;CGNC;1953;D016
32.0;199.9;7.0;7.6;1.0;8;0;;1;29;False;False;False;;11.75;3.25;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1954;D016
32.0;229.0;6.95;12.93;1.0;9;18;;1;29;False;False;False;;54.47;0;;;4;Autoridade - Ponta;6;;GSA - E;1955;D016
24.0;144.09;7.55;6.3;2.0;9;18;;1;29;False;False;False;;40.7;0.72;;;4;Ageo Terminais ;2;;GL;1956;D016
32.37;189.9;7.17;12.89;1.0;10;12;;1;29;False;False;False;;38.53;3.0;;;4;Terminal Exportador do Guarujá (TEG);42;;GSA - E;1957;D016
31.0;212.54;10.7;10.6;2.0;10;50;;1;29;False;False;False;;22.53;1.42;;;4;Santos Brasil;32;;CGC;1958;D016
28.0;181.72;7.7;7.3;2.0;13;35;;1;29;False;False;False;;11.42;2.13;;;4;Santos Brasil;32;;CGC;1959;D016
32.0;181.54;7.5;9.1;1.0;16;48;;1;29;False;False;False;;26.6;2.45;;;4;Transpetro;47;;GL;1960;D016
27.0;183.0;7.5;8.6;1.0;18;0;;1;29;False;False;False;;27.2;2.1;;;4;Transpetro;47;;GL;1961;D016
32.0;225.0;7.0;13.22;1.0;18;35;;1;29;False;False;False;;95.83;0;;;4;T-Grão;46;;GSA - E;1962;D016
37.0;256.07;11.2;9.3;2.0;21;30;;1;29;False;False;False;;28.0;3.23;;;4;TUP - DPW - CGC;51;;CGC;1963;D016
32.0;189.94;6.54;12.52;1.0;23;0;;1;29;False;False;False;;53.33;0;;;4;Outros - Cais da Ponta da Praia;23;;GSA - E;1964;D016
32.06;179.98;10.2;8.75;2.0;23;0;;1;29;False;False;False;;60.67;0;;;4;Outros - Cais do Saboó;28;;GSM - I;1965;D016
48.0;299.96;10.1;9.7;2.0;23;0;;1;29;False;False;False;;5.8;2.53;;;4;Santos Brasil;32;;CGC;1966;D016
30.0;180.0;5.94;9.76;1.0;0;1;;2;30;False;False;False;;57.72;0;;;4;Autoridade - Out;5;;GSA - E;1967;D016
32.0;182.68;11.6;7.7;2.0;5;36;;2;30;False;False;False;;90.3;0.78;;;4;Ageo Terminais ;2;;GL;1968;D016
32.0;201.8;9.25;13.4;1.0;5;36;;2;30;False;False;False;;38.17;0;;;4;Outros - Cais do Macuco;25;;CGNC;1969;D016
32.0;189.99;6.44;11.4;1.0;8;26;;2;30;False;False;False;;29.0;3.17;;;4;T-Grão;46;;GSA - E;1970;D016
32.0;199.94;8.1;9.5;1.0;9;54;;2;30;False;False;True;;17.67;1.68;;;4;TEV;45;;RORO ;1971;D016
43.0;299.9;9.8;9.8;2.0;10;0;;2;30;False;False;False;;17.82;2.28;;;4;BTP;9;;CGC;1972;D016
32.0;213.88;8.4;9.4;1.0;10;0;;2;30;False;False;False;;31.42;5.75;;;4;BTP;9;;CGNC;1973;D016
30.04;179.9;9.9;7.0;2.0;11;30;;2;30;False;False;False;;103.28;1.87;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1974;D016
20.0;119.8;5.7;6.3;1.0;14;6;;2;30;False;False;False;;3.93;2.5;;;4;Autoridade - Saboo;7;;CGC;1975;D016
32.31;225.0;7.2;12.9;1.0;15;45;;2;30;False;False;False;;31.25;1.33;;;4;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;1976;D016
32.0;199.92;8.45;6.73;2.0;17;12;;2;30;False;False;False;;50.72;2.32;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1977;D016
35.0;228.42;9.0;10.82;1.0;17;30;;2;30;False;False;False;;58.9;1.92;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1978;D016
32.0;199.92;7.5;7.2;2.0;18;0;;2;30;False;False;False;;59.02;2.07;;;4;Outros - Cais do Outeirinhos;26;;GSM - I;1979;D016
32.31;229.0;7.5;7.2;1.0;18;18;;2;30;False;False;False;;53.42;3.38;;;4;TUP - Tiplam - GSA - E;56;;GSA - E;1980;D016
29.43;178.41;9.07;7.13;2.0;18;28;;2;30;False;False;False;;77.75;3.27;;;4;TUP - Tiplam - GSM - I;57;;GSM - I;1981;D016
24.0;189.98;7.67;7.15;2.0;18;30;;2;30;False;False;False;;18.75;2.5;;;4;Outros - Cais do Outeirinhos;26;;GSM - I;1982;D016
37.0;254.73;9.5;8.9;2.0;22;54;;2;30;False;False;False;;11.17;2.4;;;4;TUP - DPW - CGC;51;;CGC;1983;D016
23.0;161.12;8.3;7.3;2.0;23;24;;2;30;False;False;False;;36.7;0;;;4;Ageo Terminais ;2;;GL;1984;D016
33.0;225.0;7.08;12.98;1.0;23;30;;2;30;False;False;False;;39.55;3.02;;;4;Terminal de Granéis do Guarujá (TGG);40;;GSA - E;1985;D016
25.0;182.47;9.1;7.7;1.0;0;30;;3;1;False;False;False;;10.4;1.8;;;5;Santos Brasil;32;;CGC;1986;D016
48.0;299.98;11.5;8.5;2.0;1;12;;3;1;False;False;False;;25.32;2.15;;;5;BTP;9;;CGC;1987;D016
32.0;243.0;10.0;11.3;2.0;2;30;;3;1;False;False;False;;16.62;13.67;;;5;Santos Brasil;32;;CGC;1988;D016
35.0;228.95;7.39;13.9;1.0;7;0;;3;1;False;False;False;;54.67;3.33;;;5;T-Grão;46;;GSA - E;1989;D016
32.0;225.0;7.3;8.61;1.0;8;0;;3;1;False;False;False;;35.82;17.75;;;5;TUP - Tiplam - GSA - E;56;;GSA - E;1990;D016
30.0;179.9;9.6;6.7;2.0;8;30;;3;1;False;False;False;;94.17;0;;;5;Outros - Cais do Saboó;28;;GSM - I;1991;D016
27.0;179.53;7.7;9.3;1.0;9;0;;3;1;False;False;False;;94.67;0;;;5;Outros - Píer da Alamoa;30;;GL;1992;D016
44.0;332.58;12.4;10.8;2.0;9;0;;3;1;False;False;False;;12.72;2.12;;;5;Santos Brasil;32;;CGNC;1993;D016
23.0;164.34;7.3;6.7;2.0;11;0;;3;1;False;False;False;;16.5;3.33;;;5;TUP - Terminal Marítimo Dow;54;;GL;1994;D016
32.0;229.0;7.3;13.33;1.0;14;30;;3;1;False;False;False;;72.33;3.43;;;5;Outros - Cais do Paquetá;27;;GSA - E;1995;D016
32.0;224.9;7.0;9.52;1.0;16;0;;3;1;False;False;False;;48.75;8.28;;;5;TUP - Tiplam - GSA - E;56;;GSA - E;1996;D016
32.0;263.23;11.7;9.9;2.0;16;24;;3;1;False;False;False;;15.78;6.18;;;5;TUP - DPW - CGC;51;;CGC;1997;D016
32.0;201.8;10.65;12.82;1.0;18;20;;3;1;False;False;False;;28.43;0.67;;;5;Outros - Cais do Macuco;25;;CGNC;1998;D016
40.0;276.2;12.3;11.4;2.0;20;0;;3;1;False;False;False;;20.08;1.2;;;5;TUP - DPW - CGC;51;;CGC;1999;D016
32.0;229.0;7.45;13.45;1.0;20;12;;3;1;False;False;False;;65.03;5.3;;;5;Autoridade - Out;5;;GSA - E;2000;D016
48.0;299.9;11.9;14.0;1.0;23;54;;3;1;False;False;False;;18.07;1.6;;;5;BTP;9;;CGC;2001;D016
37.0;227.92;11.1;10.9;1.0;6;30;;4;2;False;False;False;;34.02;1.7;;;5;TUP - DPW - CGC;51;;CGC;2002;D016
30.0;179.97;10.29;9.38;2.0;11;0;;4;2;False;False;False;;266.83;0;;;5;Outros - Cais do Macuco;25;;GSM - I;2003;D016
32.0;243.0;11.3;11.1;1.0;13;12;;4;2;False;False;False;;8.77;2.78;;;5;TUP - DPW - CGC;51;;CGC;2004;D016
30.0;199.08;7.5;7.2;2.0;14;10;;4;2;False;False;False;;184.95;10.92;;;5;Outros - Cais do Outeirinhos;26;;GSM - I;2005;D016
40.0;304.16;9.7;12.0;1.0;14;10;;4;2;False;False;False;;21.98;3.07;;;5;BTP;9;;CGC;2006;D016
38.0;249.12;7.5;7.2;1.0;17;35;;4;2;False;False;False;;17.28;1.27;;;5;BTP;9;;CGC;2007;D016
45.0;299.9;12.6;10.9;2.0;18;0;;4;2;False;False;False;;12.12;2.73;;;5;Santos Brasil;32;;CGNC;2008;D016
32.0;179.95;7.0;9.9;1.0;18;0;;4;2;False;False;False;;26.75;2.58;;;5;T-Grão;46;;GSA - E;2009;D016
32.0;294.0;9.9;10.3;1.0;1;0;;5;3;False;False;False;;8.57;1.6;;;5;TUP - DPW - CGC;51;;CGC;2010;D016
32.0;210.96;9.6;8.7;2.0;3;0;;5;3;False;False;False;;17.18;3.38;;;5;BTP;9;;CGC;2011;D016
32.29;199.9;6.32;6.11;2.0;4;12;;5;3;False;False;False;;33.77;19.77;;;5;TUP - Tiplam - GSM - I;57;;GSM - I;2012;D016
32.29;199.9;7.46;6.32;2.0;4;12;;5;3;False;False;False;;13.83;2.03;;;5;Outros - Cais do Outeirinhos;26;;GSM - I;2013;D016
51.0;336.0;13.0;11.1;2.0;6;0;;5;3;False;False;False;;18.78;2.18;;;5;Santos Brasil;32;;CGC;2014;D016
46.0;299.9;13.3;10.7;2.0;6;0;;5;3;False;False;False;;23.55;1.32;;;5;BTP;9;;CGC;2015;D016
22.0;119.9;8.6;8.5;1.0;9;0;;5;3;False;False;False;;79.27;0;;;5;Ageo Terminais ;2;;GL;2016;D016
32.23;183.0;11.2;7.7;2.0;9;12;;5;3;False;False;False;;98.8;1.17;;;5;Ageo Terminais ;2;;GL;2017;D016
42.0;320.58;10.9;14.0;3.0;9;42;;5;3;False;False;False;;21.13;1.58;;;5;TUP - DPW - CGC;51;;CGC;2018;D016
40.0;272.05;9.7;12.8;2.0;11;30;;5;3;False;False;False;;14.25;1.68;;;5;BTP;9;;CGC;2019;D016
32.0;229.07;7.28;12.57;1.0;13;45;;5;3;False;False;False;;70.75;0;;;5;Outros - Cais da Ponta da Praia;23;;GSA - E;2020;D016
32.0;229.0;7.2;13.19;1.0;14;0;;5;3;False;False;False;;57.92;0;;;5;T-Grão;46;;GSA - E;2021;D016
32.3;225.0;6.75;12.72;1.0;14;30;;5;3;False;False;False;;68.8;0;;;5;Autoridade - Ponta;6;;GSA - E;2022;D016
32.0;229.0;9.3;13.82;1.0;15;30;;5;3;False;False;False;;29.08;2.8;;;5;Autoridade - Out;5;;GSA - E;2023;D016
30.05;180.0;6.04;9.91;1.0;16;15;;5;3;False;False;False;;86.58;2.93;;;5;TUP - Tiplam - GSA - E;56;;GSA - E;2024;D016
37.0;227.92;10.9;10.8;2.0;22;38;;5;3;False;False;False;;7.23;2.07;;;5;BTP;9;;CGC;2025;D016
36.0;229.0;7.8;9.0;1.0;0;24;;6;4;False;False;False;;68.08;15.25;;;5;Outros - Cais do Paquetá;27;;GSA - E;2026;D016
48.0;299.9;12.5;10.5;2.0;2;40;;6;4;False;False;False;;9.95;1.38;;;5;Santos Brasil;32;;CGC;2027;D016
51.0;336.0;11.2;14.5;2.0;4;20;;6;4;False;False;False;;63.15;2.08;;;5;Santos Brasil;32;;CGC;2028;D016
28.0;172.03;8.8;7.8;2.0;5;19;;6;4;False;False;False;;15.65;4.6;;;5;Santos Brasil;32;;CGC;2029;D016
